Internal ID,Name,Address,State or Province,County,City,Specific Place,Modern Location,Visited,Mentioned Only,Website URL,Latitude,Longitude
26386,"Seventies Hall, Great Salt Lake City, Great Salt Lake County, Utah Territory",,Utah,Salt Lake County,Salt Lake City,Seventies Hall,Does not exist,,,https://wilfordwoodruffpapers.org/subjects/seventies-hall-great-salt-lake-city-great-salt-lake-county-utah-territory,31.8889,35.1675
26391,"Aberdeen, Brown County, South Dakota",,South Dakota,Brown County,Aberdeen,,,,,https://wilfordwoodruffpapers.org/subjects/aberdeen-brown-county-south-dakota,27.8961,85.1456
26436,"Bear River Valley, United States",,,,,Bear River Valley,,,,https://wilfordwoodruffpapers.org/subjects/bear-river-valley-united-states,27.5844,85.5147
26445,"Benjamin, Utah County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/benjamin-utah-county-utah,43.3603,76.8578
26447,"Big Cottonwood Creek, Salt Lake County, Utah Territory",,Utah Territory,Salt Lake County,,Big Cottonwood Creek,,True,,https://wilfordwoodruffpapers.org/subjects/big-cottonwood-creek-salt-lake-county-utah-territory,43.5972,78.2511
26450,"Birmingham, Jefferson County, Alabama",,Alabama,Jefferson County,Birmingham,,"Birmingham, Jefferson County, Alabama",,,https://wilfordwoodruffpapers.org/subjects/birmingham-jefferson-county-alabama,27.3667,87.2167
26455,"Brigham City, Box Elder County, Utah",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/brigham-city-box-elder-county-utah,26.8667,85.5667
26484,"Charleston, Wasatch County, Utah Territory",,Utah Territory,Wasatch County,Charleston,,"Charleston, Wasatch County, Utah",,,https://wilfordwoodruffpapers.org/subjects/charleston-wasatch-county-utah-territory,49.6311,72.8539
26497,"Dallas, Dallas County, Texas",,Texas,Dallas County,Dallas,,"Dallas, Collin, Dallas, Denton, Kaufman, and Rockwell Counties, Texas",,,https://wilfordwoodruffpapers.org/subjects/dallas-dallas-county-texas,42.1819,69.8878
26540,"Escalante, Garfield County, Utah",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/escalante-garfield-county-utah,26.65,85.8
26543,"Eureka, Juab County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/eureka-juab-county-utah,51.6167,73.1
26546,"Fielding, Box Elder County, Utah Territory",,Utah Territory,Box Elder County,Fielding,,"Fielding, Box Elder County, Utah",,,https://wilfordwoodruffpapers.org/subjects/fielding-box-elder-county-utah-territory,32.4097,35.2808
26548,"Fountain Green, Sanpete County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/fountain-green-sanpete-county-utah,45.2422,77.9822
26585,"Honeyville, Box Elder County, Utah Territory",,Utah,Box Elder County,Honeyville,,"Honeyville, Box Elder County, Utah",,,https://wilfordwoodruffpapers.org/subjects/honeyville-box-elder-county-utah-territory,27.6089,85.2672
26641,"Las Vegas, Clark County, Nevada Territory",,Nevada Territory,Clark County,,,,,,https://wilfordwoodruffpapers.org/subjects/las-vegas-clark-county-nevada-territory,43.0106,71.5172
26644,"Leeds, Washington County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/leeds-washington-county-utah,5.4976,-54.0325
26655,"Mason City, Mason County, Virginia",,Virginia,Mason County,Mason City,,,,,https://wilfordwoodruffpapers.org/subjects/mason-city-mason-county-virginia,5.16,-52.6499
26656,"Meadow, Millard County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/meadow-millard-county-utah,50.2503,58.4347
26658,"Mountain Dell, Salt Lake County, Utah Territory",,Utah Territory,Salt Lake County,Mountain Dell,,"Does not exist--former settlement, Pony Express, and stage station",,,https://wilfordwoodruffpapers.org/subjects/mountain-dell-salt-lake-county-utah-territory,52.6292,70.4169
26661,"Nephi, Maricopa County, Arizona Territory",,Arizona Territory,Maricopa County,Nephi,,"became part of Mesa, Maricopa County, Arizona",,,https://wilfordwoodruffpapers.org/subjects/nephi-maricopa-county-arizona-territory,42.9153,73.2549
26665,"Northwest Territories, Canada",,Northwest Territories,,,,"Northwest Territories, Canada",,,https://wilfordwoodruffpapers.org/subjects/northwest-territories-canada,24.5992,74.8626
26666,"Nova Scotia, British North America",,Nova Scotia,,,,"Nova Scotia, Canada",,,https://wilfordwoodruffpapers.org/subjects/nova-scotia-british-north-america,48.0253,70.7999
26688,"Preston, Oneida County, Idaho",,Idaho,,,,,,,https://wilfordwoodruffpapers.org/subjects/preston-oneida-county-idaho,24.065,91.605
26689,"Promontory, Box Elder County, Utah Territory",,Utah Territory,Box Elder County,Promontory,,,,,https://wilfordwoodruffpapers.org/subjects/promontory-box-elder-county-utah-territory,15.545,73.7631
26692,"Reidsville, Rockingham County, North Carolina",,North Carolina,Rockingham County,Reidsville,,,,,https://wilfordwoodruffpapers.org/subjects/reidsville-rockingham-county-north-carolina,31.8711,35.4442
26695,"Richmond, Cache County, Utah",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/richmond-cache-county-utah,43.5705,69.7335
26696,"Riverton, Salt Lake County, Utah Territory",,Utah Territory,Salt Lake County,Riverton,,,,,https://wilfordwoodruffpapers.org/subjects/riverton-salt-lake-county-utah-territory,31.6214,35.1022
26704,"Safford, Graham County, Arizona Territory",,Arizona Territory,Graham County,Safford,,"Safford, Graham County, Arizona",,,https://wilfordwoodruffpapers.org/subjects/safford-graham-county-arizona-territory,19.73,-70.8
26709,"Show Low Creek, Apache County, Arizona Territory",,Arizona Territory,Apache County,,Show Low Creek,"Show Low Creek, Navajo County, Arizona",,,https://wilfordwoodruffpapers.org/subjects/show-low-creek-apache-county-arizona-territory,43.3333,77.05
26710,"Show Low, Apache County, Arizona Territory",,Arizona Territory,Apache County,Show Low,,"Show Low, Navajo County, Arizona",,,https://wilfordwoodruffpapers.org/subjects/show-low-apache-county-arizona-territory,45.4893,64.0915
26714,"Springerville, Apache County, Arizona Territory",,Arizona Territory,Apache County,Springerville,,"Springerville, Apache County, Arizona",,,https://wilfordwoodruffpapers.org/subjects/springerville-apache-county-arizona-territory,31.5586,34.9761
26715,"St. Charles, Bear Lake County, Idaho",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/st-charles-bear-lake-county-idaho,48.6903,71.6499
26716,"Summit, Iron County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/summit-iron-county-utah,43.6768,73.762
26731,"Thompson River, British Columbia, Canada",,British Columbia,,,Thompson River,"Thompson River, British Columbia, Canada",,,https://wilfordwoodruffpapers.org/subjects/thompson-river-british-columbia-canada,29.3,80.6
26735,"Walker, Weld County, Colorado",,Colorado,Weld County,Walker,,"Does not exist--was near Platteville, Weld County, Colorado",,,https://wilfordwoodruffpapers.org/subjects/walker-weld-county-colorado,50.6269,81.9109
26736,"Wallsburg, Wasatch County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/wallsburg-wasatch-county-utah,45.2333,19.7167
26739,"Washoe Valley, Nevada Territory",,Nevada Territory,,,Washoe Valley,,,,https://wilfordwoodruffpapers.org/subjects/washoe-valley-nevada-territory,48.8267,58.1442
26740,"Wellington, Carbon County, Utah",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/wellington-carbon-county-utah,45.2533,19.7608
26741,"West Weber, Weber County, Utah Territory",,Utah Territory,Weber County,West Weber,,"West Weber, Weber County, Utah",,,https://wilfordwoodruffpapers.org/subjects/west-weber-weber-county-utah-territory,26.908,87.926
26774,Siberia,,,,,,,,,https://wilfordwoodruffpapers.org/subjects/siberia,44.95,20.2167
26775,"Java, Indonesia",,,,Java,,,,,https://wilfordwoodruffpapers.org/subjects/java-indonesia,47.4667,84.8667
26776,"Otter Creek, Rich County, Utah Territory",,Utah Territory,Rich County,Otter Creek,,,,,https://wilfordwoodruffpapers.org/subjects/otter-creek-rich-county-utah-territory,47.09,81.6228
26777,New Guinea,,,,,,,,,https://wilfordwoodruffpapers.org/subjects/new-guinea,43.5417,79.4703
26795,"Arlington Hotel, Washington, D.C., United States",,"Washington, D.C.",,,Arlington Hotel,,,,https://wilfordwoodruffpapers.org/subjects/arlington-hotel-washington-dc-united-states,31.4284,34.3659
26796,"Tithing Office, Salt Lake City, Salt Lake County, Utah Territory",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/tithing-office-salt-lake-city-salt-lake-county-utah-territory,44.9089,78.4922
26802,"Provo Woolen Mills, Provo, Utah County, Utah Territory",,,,,Provo Woolen Mills,,,,https://wilfordwoodruffpapers.org/subjects/provo-woolen-mills-provo-utah-county-utah-territory,46.1697,80.9394
26803,"Union Square, Salt Lake City, Salt Lake County, Utah Territory",,Utah,Salt Lake County,Salt Lake City,Union Square,,,,https://wilfordwoodruffpapers.org/subjects/union-square-salt-lake-city-salt-lake-county-utah-territory,19.387,85.0508
26805,"Fort Herriman School House, Fort Herriman, Salt Lake County, Utah Territory",,,,,Fort Herriman School House,,,,https://wilfordwoodruffpapers.org/subjects/fort-herriman-school-house-fort-herriman-salt-lake-county-utah-territory,51.1,66.3167
26806,"West Monroe, Oswego County, New York",,New York,Oswego County,West Monroe,,,,,https://wilfordwoodruffpapers.org/subjects/west-monroe-oswego-county-new-york,28.35,82.1833
26808,"Brigham Young Family Cemetery, Salt Lake City, Salt Lake County, Utah Territory",,Utah,Salt Lake County,Salt Lake City,Brigham Young Family Cemetery,,,,https://wilfordwoodruffpapers.org/subjects/brigham-young-family-cemetery-salt-lake-city-salt-lake-county-utah-territory,43.4797,77.0336
26816,United Kingdom,,,,,,United Kingdom,,,https://wilfordwoodruffpapers.org/subjects/united-kingdom,27.551,85.13
26830,"Afton, Uinta County, Wyoming",,Wyoming,Uinta County,Afton,,"Afton, Lincoln County, Wyoming",,,https://wilfordwoodruffpapers.org/subjects/afton-uinta-county-wyoming,27.326,86.087
26856,"Annabella, Sevier County, Utah Territory",,Utah Territory,Sevier County,Anabella,,,,,https://wilfordwoodruffpapers.org/subjects/annabella-sevier-county-utah-territory,18.25,-71.2167
26860,"Arimo, Bannock County, Idaho",,Idaho,Bannock County,Arimo AKA Oneida,,"Arimo, Bannock County, Idaho",,,https://wilfordwoodruffpapers.org/subjects/arimo-bannock-county-idaho,47.65,53.3167
26871,"Basalt, Bingham County, Idaho",,Idaho,Bingham County,Basalt,,"Basalt, Bingham County, Idaho",,,https://wilfordwoodruffpapers.org/subjects/basalt-bingham-county-idaho,22.2136,85.3877
26875,"Beaver, Beaver County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/beaver-beaver-county-utah,41.7598,69.388
26880,"Bloomington, Bear Lake County, Idaho",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/bloomington-bear-lake-county-idaho,31.715,35.1872
26881,"Bloomington, Washington County, Utah Territory",,Utah Territory,Washington County,Bloomington,,"ghost town near St. George, Washington County, Utah",,,https://wilfordwoodruffpapers.org/subjects/bloomington-washington-county-utah-territory,43.3775,76.62
26882,"Blue Creek, Box Elder County, Utah",,Utah,Box Elder County,Blue Creek,,,,,https://wilfordwoodruffpapers.org/subjects/blue-creek-box-elder-county-utah,43.1833,68.5333
26885,"Burlington, Des Moines County, Iowa",,Iowa,Des Moines County,Burlington,,,,,https://wilfordwoodruffpapers.org/subjects/burlington-des-moines-county-iowa,50.7207,-2.0109
26889,"Carey, Logan County, Idaho",,Idaho,Logan County,Carey,,"Carey, Blaine County, Idaho",,,https://wilfordwoodruffpapers.org/subjects/carey-logan-county-idaho,32.4467,35.1703
26895,"Cedar City, Iron County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/cedar-city-iron-county-utah,52.0,70.9333
26922,"Circleville, Piute County, Utah Territory",,Utah Territory,Piute County,Circleville,,,,,https://wilfordwoodruffpapers.org/subjects/circleville-piute-county-utah-territory,24.3087,74.8909
26926,"Clifton Forge, Alleghany County, Virginia",,Virginia,Alleghany County,Clifton Forge,,,,,https://wilfordwoodruffpapers.org/subjects/clifton-forge-alleghany-county-virginia,31.7,35.2167
26928,"Cornwall, England",,,Cornwall,,,,,,https://wilfordwoodruffpapers.org/subjects/cornwall-england,42.9289,75.3019
26929,"Council House, Salt Lake City, Salt Lake County, Utah",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/council-house-salt-lake-city-salt-lake-county-utah,44.1667,52.1167
26930,"Crystal Palace, London, Middlesex, England",,,Middlesex,London,Crystal Palace,,,,https://wilfordwoodruffpapers.org/subjects/crystal-palace-london-middlesex-england,48.55,51.7833
26960,"Dempsey, Bannock County, Idaho",,Idaho,Bannock County,Dempsey,,ghost town in Bannock County,,,https://wilfordwoodruffpapers.org/subjects/dempsey-bannock-county-idaho,42.91,72.715
26962,"Dingle, Bear Lake County, Idaho",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/dingle-bear-lake-county-idaho,31.7625,35.2658
26966,"Driard Hotel, Victoria, British Columbia, Canada",,British Columbia,,Victoria,Driard Hotel,"historic location in Victoria, British Columbia, Canada",,,https://wilfordwoodruffpapers.org/subjects/driard-hotel-victoria-british-columbia-canada,24.4047,93.8998
26993,"Endowment House, Salt Lake City, Salt Lake County, Utah",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/endowment-house-salt-lake-city-salt-lake-county-utah,19.73,-71.03
27004,"Fort Bliss, El Paso County, Texas",,Texas,El Paso County,Fort Bliss,,"Fort Bliss, El Paso County, Texas",,,https://wilfordwoodruffpapers.org/subjects/fort-bliss-el-paso-county-texas,15.7304,120.6264
27040,"Gibraltar, United Kingdom",,Gibraltar,,,,"Gibraltar, United Kingdom",,,https://wilfordwoodruffpapers.org/subjects/gibraltar-united-kingdom,44.8947,78.2083
27042,"Göta Canal, Götaland, Sweden",,Götaland,,,Göta Canal,"Göta Canal, Götaland, Sweden",,,https://wilfordwoodruffpapers.org/subjects/gota-canal-gotaland-sweden,43.3189,77.0594
27043,"Gothenburg, Västra Götaland County, Sweden",,,Västra Götaland County,Gothenburg,,"Gothenburg, Västra Götaland County, Sweden",,,https://wilfordwoodruffpapers.org/subjects/gothenburg-vastra-gotaland-county-sweden,27.9381,84.4069
27044,"Greenville, Beaver County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/greenville-beaver-county-utah,27.45,83.9167
27045,"Grinnell, Poweshiek County, Iowa",,Iowa,Poweshiek County,Grinnell,,,,,https://wilfordwoodruffpapers.org/subjects/grinnell-poweshiek-county-iowa,42.6189,70.7597
27046,"Haifa, Palestine",,,,,Haifa,,,,https://wilfordwoodruffpapers.org/subjects/haifa-palestine,15.52,73.75
27055,"Houston, Harris County, Texas",,Texas,Harris County,Houston,,"Houston, Harris County, Texas",,,https://wilfordwoodruffpapers.org/subjects/houston-harris-county-texas,53.8478,69.7639
27057,"Ingham County, Michigan",,Michigan,Ingham County,,,,,,https://wilfordwoodruffpapers.org/subjects/ingham-county-michigan,45.2206,19.8392
27102,"Jordan Mill, Great Salt Lake County, Utah Territory",,Utah Territory,Great Salt Lake County,,Jordan Mill,,,,https://wilfordwoodruffpapers.org/subjects/jordan-mill-great-salt-lake-county-utah-territory,50.7889,75.6956
27114,"Landbrogatan, Karlskrona, Blekinge County, Sweden",,Blekinge County,Karlskrona,Landbrogatan,,,,,https://wilfordwoodruffpapers.org/subjects/landbrogatan-karlskrona-blekinge-county-sweden,53.1981,66.7694
27117,"LDS College, Salt Lake City, Salt Lake County, Utah Territory",,Utah,Salt Lake County,Salt Lake City,LDS College,"Ensign College, Salt Lake City, Salt Lake County, Utah",,,https://wilfordwoodruffpapers.org/subjects/lds-college-salt-lake-city-salt-lake-county-utah-territory,45.3,19.95
27118,"Lees Ferry, Yavapai County, Arizona Territory",,Arizona Territory,Yavapai County,Lees Ferry,,"Lees Ferry, Coconino County, Arizona",,,https://wilfordwoodruffpapers.org/subjects/lees-ferry-yavapai-county-arizona-territory-1,43.5942,52.0789
27120,"Lehi, Maricopa County, Arizona Territory",,Arizona Territory,Maricopa County,Lehi,,"part of Mesa, Maricopa County, Arizona",,,https://wilfordwoodruffpapers.org/subjects/lehi-maricopa-county-arizona-territory,51.9556,66.4042
27123,"Lewiston, Cache County, Utah",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/lewiston-cache-county-utah,18.72,-71.02
27124,"Lincoln County, Utah Territory",,Utah Territory,Lincoln County,,,,,,https://wilfordwoodruffpapers.org/subjects/lincoln-county-utah-territory,41.5608,69.3378
27125,"Lincoln, Lancaster County, Nebraska",,Nebraska,Lancaster County,Lincoln,,,,,https://wilfordwoodruffpapers.org/subjects/lincoln-lancaster-county-nebraska,43.5375,75.2089
27131,"Macon, Macon-Bibb County, Georgia",,Georgia,Macon-Bibb County,Macon,,,,,https://wilfordwoodruffpapers.org/subjects/macon-macon-bibb-county-georgia,15.6581,73.7131
27144,"Midway, Wasatch County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/midway-wasatch-county-utah,45.0,19.5667
27145,"Minneapolis, Hennepin County, Minnesota",,Minnesota,Hennepin County,Minneapolis,,,,,https://wilfordwoodruffpapers.org/subjects/minneapolis-hennepin-county-minnesota,43.2092,76.7603
27146,"Morgan, Morgan County, Utah",,Utah,Morgan County,Morgan,,,,,https://wilfordwoodruffpapers.org/subjects/morgan-morgan-county-utah,44.95,20.2833
27148,"Nampa, Canyon County, Idaho",,Idaho,Canyon County,Nampa,,"Nampa, Canyon County, Idaho",,,https://wilfordwoodruffpapers.org/subjects/nampa-canyon-county-idaho,17.9,-71.2333
